BrandId,BrandName,Brand,Name,ProductName,Bloomberg Ticker,Category2Id,Category2Name,SalesUnit,SalesValue
48481339,Hodo/红豆,Hodo/红豆,红豆,Hongdo,600400 CH EQUITY,54966017,睡袍,165,17746.999999999996
3306749,maxam/美加净,Maxam/美加净,美加净,Shanghai Jahwa,600315 CH EQUITY,54292573,护肤彩妆,10520,133591.20000000004
29462,Aokang/奥康,Aokang/奥康,奥康,Aokang,603001 CH EQUITY,50344028,坡跟单鞋,1102,196490.0
29462,Aokang/奥康,Aokang/奥康,奥康,Aokang,603001 CH EQUITY,54298754,板鞋,1168,337102.0
29462,Aokang/奥康,Aokang/奥康,奥康,Aokang,603001 CH EQUITY,54298752,高帮鞋,755,202625.0
11016,Haier/海尔,Haier/海尔,海尔,Haier,600690 CH EQUITY,50936008,吸尘器,26998,7259136.0
3565563,黑牛,BLACKCOW/黑牛,黑牛,Blackcow Food,002387 CH EQUITY,54968011,奶制品,2955,120821.4
11016,Haier/海尔,Haier/海尔,海尔,Haier,600690 CH EQUITY,50936007,厨房家电配件,2474,444987.5
11016,Haier/海尔,Haier/海尔,海尔,Haier,600690 CH EQUITY,50936001,燃气灶,493,357777.0
21539697,Sunflower/圣之花,SunFlower/圣之花,圣之花,Fuanna,002327 CH EQUITY,55158006,枕套,337,23753.0
94577551,Kinghome/晶弘,Kinghome/晶弘,晶弘,Gree,000651 CH EQUITY,54296798,冰箱,1938,3480262.0
21124,萤石,Ezviz/萤石,萤石,Hikvision,002415 CH EQUITY,50030219,配件专区,503,55286.0
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,50926011,干鞋器/擦鞋器,7968,301939.80000000005
31526399,Firs/杉杉,Firs/杉杉,杉杉,Shanshan,600884 CH EQUITY,50105599,短袖衬衫,2987,432933.0
43251,THREEGUN/三枪,THREEGUN/三枪,三枪,Shanghai Dragon,600630 CH EQUITY,54998010,睡衣套装,6845,888841.7
43251,THREEGUN/三枪,THREEGUN/三枪,三枪,Shanghai Dragon,600630 CH EQUITY,54998011,情侣睡衣套装,910,168256.0
3324837,贝比拉比,Beibi Labi/贝比拉比,贝比拉比,Labi,002762 CH EQUITY,54312943,奶瓶清洗,44,1372.7
30148,Wanlima/万里马,Wanlima/万里马,万里马,Wanlima,300591 CH EQUITY,50034691,流苏靴,43,23037.0
29519,Septwolves/七匹狼,Septwolves/七匹狼,七匹狼,Septwolves,002029 CH EQUITY,54308098,袜子/内衣配件,137856,7025609.299999997
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,55362009,加厚棉衣,38,10724.0
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,54288101,长袖衬衫,22499,2449482.0
29473,Busen/步森,BUSEN/步森,步森,Busen Garments,002569 CH EQUITY,50074111,西裤,80,17830.0
543176905,PEARL RIVER/珠江啤酒,PEARL RIVER/珠江啤酒,珠江啤酒,Zhujiang Brewery,002461 CH EQUITY,50072041,各地啤酒,1641,145102.5
3472186,茶花,Chahua/茶花,茶花,Chahua,603615 CH EQUITY,54296652,鞋刷/鞋擦,2570,20593.0
8772749,Giuseppe/乔治白,GIUSEPPE/乔治白,乔治白,Giuseppe Garment,002687 CH EQUITY,55882012,印花衬衫,909,188370.0
149474648,LIVEN/利仁,LIVEN/利仁,利仁,LIVEN,838907 CH EQUITY,54312953,电饭煲,34,5706.0
29519,Septwolves/七匹狼,Septwolves/七匹狼,七匹狼,Septwolves,002029 CH EQUITY,56516007,短款羽绒,573,285147.0
3583923,Nature&rsquo;s Bounty/自然之宝,Naturesbounty/自然之宝,自然之宝,By-health,300146 CH EQUITY,56364006,体重管理,971,99015.0
3583923,Nature&rsquo;s Bounty/自然之宝,Naturesbounty/自然之宝,自然之宝,By-health,300146 CH EQUITY,56364007,脑力智力,1852,279614.0
3583923,Nature&rsquo;s Bounty/自然之宝,Naturesbounty/自然之宝,自然之宝,By-health,300146 CH EQUITY,56364004,美容养颜,7708,864003.7
3583923,Nature&rsquo;s Bounty/自然之宝,Naturesbounty/自然之宝,自然之宝,By-health,300146 CH EQUITY,56364005,眼部保养,3969,721011.0
3583923,Nature&rsquo;s Bounty/自然之宝,Naturesbounty/自然之宝,自然之宝,By-health,300146 CH EQUITY,56364003,基础营养补充,15864,1675634.8
45467,Kaiser/凯撒,KAISER/凯撒,凯撒,Kaiser,002425 CH EQUITY,55734003,独家首发,0,0.0
45448,巴拉巴拉,BALABALA/巴拉巴拉,巴拉巴拉,Semir,002563 CH EQUITY,50300004,家居服/睡衣裤/裙/袍,8474,920296.0
3583923,Nature&rsquo;s Bounty/自然之宝,Naturesbounty/自然之宝,自然之宝,By-health,300146 CH EQUITY,56364009,增强抵抗力,2,178.0
60418984,Baker Dream/百钻,Baker Dream/百钻,百钻,Angel Yeast,600298 CH EQUITY,54292477,粮油/米面/速食,16216,177672.89999999997
11016,Haier/海尔,Haier/海尔,海尔,Haier,600690 CH EQUITY,50936005,电热水壶,15364,1582206.0
31526399,Firs/杉杉,Firs/杉杉,杉杉,Shanshan,600884 CH EQUITY,53306006,商务馆,20865,4606066.0
107381,PLANDOO/帕兰朵,Plandoo/帕兰朵,帕兰朵,NanJi E-Commerce,002127 CH EQUITY,55006010,全棉内裤,11347,712409.8999999999
3305573,gf/高夫,gf/高夫,高夫,Shanghai Jahwa,600315 CH EQUITY,54288669,洁面,107130,5405422.3
116562,海螺,CONCH/海螺,海螺,Shanghai Dragon,600630 CH EQUITY,54288351,商务衬衫,1316,327224.0
33459,昂立,Onlly/昂立,昂立,Onlly,600530 CH EQUITY,54290816,蛋白质/氨基酸,44,5632.0
113190408,Leader/统帅,Leader/统帅,统帅,Haier,600690 CH EQUITY,50924003,烟灶消套装,44,46356.0
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,54310411,居家拖鞋,7302,115588.55
113190408,Leader/统帅,Leader/统帅,统帅,Haier,600690 CH EQUITY,50924004,油烟机,787,520813.0
113190408,Leader/统帅,Leader/统帅,统帅,Haier,600690 CH EQUITY,50924005,冷柜,51,52249.0
21124,萤石,Ezviz/萤石,萤石,Hikvision,002415 CH EQUITY,56242007,其他智能设备,9,2551.0
21929,HYUNDAI/现代,HYUNDAI/现代,现代,Konka,000016 CH EQUITY,50918004,冰箱,121,195779.0
44618,REDDRAGONFLY/红蜻蜓,RED DRAGONFLY/红蜻蜓,红蜻蜓,Red Dragonfly,603116 CH EQUITY,54598006,运动鞋,12499,1339401.2000000002
105448665,Homa/奥马,Homa/奥马,奥马,Homa Appliances,002668 CH EQUITY,50924005,冷柜,37,33879.0
829108319,CAMICISSIMA/恺米切,CAMICISSIMA/恺米切,恺米切,Baoxiniao,002154 CH EQUITY,55882012,印花衬衫,605,375689.0
110070866,青苹果,青苹果,青苹果,Deli Household Glass,002571 CH EQUITY,54302730,瓷器/餐具,2846,64489.88
105529784,M＆G/晨光,M&G/晨光,晨光,M&G,603899 CH EQUITY,54300001,绘图测量用品,99689,589509.3000000003
105529784,M＆G/晨光,M&G/晨光,晨光,M&G,603899 CH EQUITY,54300002,财会用品,4577,33798.55
105529784,M＆G/晨光,M&G/晨光,晨光,M&G,603899 CH EQUITY,54300003,装订用品,95211,865103.0300000025
29462,Aokang/奥康,Aokang/奥康,奥康,Aokang,603001 CH EQUITY,52214001,登山鞋,893,239272.0
44618,REDDRAGONFLY/红蜻蜓,RED DRAGONFLY/红蜻蜓,红蜻蜓,Red Dragonfly,603116 CH EQUITY,55616001,棉靴/毛靴,1,439.0
29531,Youngor/雅戈尔,Youngor/雅戈尔,雅戈尔,Youngor,600177 CH EQUITY,55844012,全棉休闲裤,917,276046.0
130259,Semir/森马,Semir/森马,森马,Semir,002563 CH EQUITY,55856044,棉T恤,127174,7393352.059999999
60418984,Baker Dream/百钻,Baker Dream/百钻,百钻,Angel Yeast,600298 CH EQUITY,54308741,食用油,3151,35359.9
60418984,Baker Dream/百钻,Baker Dream/百钻,百钻,Angel Yeast,600298 CH EQUITY,54308740,调味品,16561,220060.49999999988
28006,Toread/探路者,Toread/探路者,探路者,Toread,300005 CH EQUITY,54298693,女子套头衫/卫衣,33,3797.0
95027373,Conant/康耐特,Conant/康耐特,康耐特,Conant Optics,300061 CH EQUITY,54302556,复古镜框,49,6499.0
28006,Toread/探路者,Toread/探路者,探路者,Toread,300005 CH EQUITY,54298697,外套,7,763.0
130259,Semir/森马,Semir/森马,森马,Semir,002563 CH EQUITY,52078001,棉靴/毛靴,19,2411.0
92678117,VENTI/梵迪,VENTI/梵迪,梵迪,CHJ,002345 CH EQUITY,53926008,其他天然宝石,0,0.0
44610,St&amp;Sat/星期六,ST&SAT/星期六,星期六,Saturday Co,002291 CH EQUITY,54304879,甜美优雅,169,65751.0
44610,St&amp;Sat/星期六,ST&SAT/星期六,星期六,Saturday Co,002291 CH EQUITY,54304878,欧美街头,458,181412.0
21539697,Sunflower/圣之花,SunFlower/圣之花,圣之花,Fuanna,002327 CH EQUITY,52280001,六件套,11,8089.0
8770797,D：Fuse/迪芙斯,D:FUSE/迪芙斯,迪芙斯,Saturday Co,002291 CH EQUITY,54294894,女士雨鞋,21,8379.0
109718,PEACEBIRD/太平鸟,PEACEBIRD/太平鸟,太平鸟,Peacebird,603877 CH EQUITY,53446004,商场同款,4091,3083629.0
44610,St&amp;Sat/星期六,ST&SAT/星期六,星期六,Saturday Co,002291 CH EQUITY,54304872,松糕,18,6822.0
45448,巴拉巴拉,BALABALA/巴拉巴拉,巴拉巴拉,Semir,002563 CH EQUITY,50310010,打底/小脚/靴裤,30603,2375875.0
44610,St&amp;Sat/星期六,ST&SAT/星期六,星期六,Saturday Co,002291 CH EQUITY,54304877,气质通勤,4322,1951080.0
6325603,双汇,Shuanghui/双汇,双汇,Shuanghui,000895 CH EQUITY,54308740,调味品,8427,111552.40000000001
30652,Midea/美的,Midea/美的,美的,Midea,000333 CH EQUITY,50936008,吸尘器,51601,14551704.0
30652,Midea/美的,Midea/美的,美的,Midea,000333 CH EQUITY,50936009,空调扇,1683,866387.0
3290337,六神,Liushen/六神,六神,Shanghai Jahwa,600315 CH EQUITY,50752001,痱子粉/爽身粉/花露水,83191,1747392.37
28006,Toread/探路者,Toread/探路者,探路者,Toread,300005 CH EQUITY,50101358,长袖T恤,1,199.0
30652,Midea/美的,Midea/美的,美的,Midea,000333 CH EQUITY,50936001,燃气灶,8852,5245658.0
11016,Haier/海尔,Haier/海尔,海尔,Haier,600690 CH EQUITY,50024546,液晶显示器&amp;支架,1,899.0
30652,Midea/美的,Midea/美的,美的,Midea,000333 CH EQUITY,50936005,电热水壶,240368,25923243.0
30652,Midea/美的,Midea/美的,美的,Midea,000333 CH EQUITY,50936007,厨房家电配件,83797,3244578.4799999855
4166906,CHJ/潮宏基,CHJ/潮宏基,潮宏基,CHJ,002345 CH EQUITY,53844015,K金饰品,5532,5278472.160000001
29531,Youngor/雅戈尔,Youngor/雅戈尔,雅戈尔,Youngor,600177 CH EQUITY,50026262,西装,622,561791.0
10041357,SENMA/森马,Semir/森马,森马,Semir,002563 CH EQUITY,50025842,帆布鞋,101,12719.0
44618,REDDRAGONFLY/红蜻蜓,RED DRAGONFLY/红蜻蜓,红蜻蜓,Red Dragonfly,603116 CH EQUITY,50106431,妈妈鞋,6470,1163706.0
44618,REDDRAGONFLY/红蜻蜓,RED DRAGONFLY/红蜻蜓,红蜻蜓,Red Dragonfly,603116 CH EQUITY,50106432,内增高,4032,894420.0
11208,ZTE/中兴,ZTE/中兴,中兴,ZTE,000063 CH EQUITY,55874039,智能设备配件,8,217.6
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,55270002,拼接毛衣,28,4525.0
72980942,东易日盛,东易日盛,东易日盛,Dong Yi Ri Sheng,002713 CH EQUITY,55740006,设计,0,0.0
9759195,双塔,双塔,双塔,Shuangta Food,002481 CH EQUITY,50099299,方便速食,4353,94634.5
240140289,美加净,Maxam/美加净,美加净,Shanghai Jahwa,600315 CH EQUITY,54314086,牙膏,744,29098.4
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,50034920,产妇瘦身内衣,359,10411.0
119861624,HLA/海澜之家,HLA/海澜之家,海澜之家,Heilan,600398 CH EQUITY,54288005,牛仔裤,16600,3047100.0
31696,Tonze/天际,Tonze/天际,天际,Tonze electric,002759 CH EQUITY,54310649,电炖锅,118084,15408881.000000002
109718,PEACEBIRD/太平鸟,PEACEBIRD/太平鸟,太平鸟,Peacebird,603877 CH EQUITY,54764004,纯色衬衫,10359,2349385.0
30116,CARTELO/卡帝乐鳄鱼,Cartelo/卡帝乐鳄鱼,卡帝乐鳄鱼,NanJi E-Commerce,002127 CH EQUITY,54294594,男士,1526,63434.0
29504,Meters Bonwe/美特斯邦威,Meters Bonwe/美特斯邦威,美特斯邦威,Metersbonwe,002269 CH EQUITY,54294353,男士双肩包,1037,114635.2
3391457,雷允上,雷允上,雷允上,KaiKai Industrial,600272 CH EQUITY,50072087,石斛/枫斗,236,39560.0
3391457,雷允上,雷允上,雷允上,KaiKai Industrial,600272 CH EQUITY,50072081,其他传统滋补,1224,82443.0
31526399,Firs/杉杉,Firs/杉杉,杉杉,Shanshan,600884 CH EQUITY,50026262,西装,765,447693.0
45467,Kaiser/凯撒,KAISER/凯撒,凯撒,Kaiser,002425 CH EQUITY,54294337,女士单肩包,29,18342.0
45467,Kaiser/凯撒,KAISER/凯撒,凯撒,Kaiser,002425 CH EQUITY,54294336,女士钱包,16,3319.0
45467,Kaiser/凯撒,KAISER/凯撒,凯撒,Kaiser,002425 CH EQUITY,54294339,女士手提包,10,6600.0
105625,Comix/齐心,Comix/齐心,齐心,Comix,002301 CH EQUITY,53212003,绘图测量用品,1662,5500.619999999998
119845,Fiyta/飞亚达,Fiyta/飞亚达,飞亚达,Fiyta,000026 CH EQUITY,55810044,怀表,6,10794.0
3227274,浪莎,LangSha/浪莎,浪莎,Langsha,600137 CH EQUITY,54288834,孕妇鞋,145,6670.0
30652,Midea/美的,Midea/美的,美的,Midea,000333 CH EQUITY,50069080,底盒,21,59.69999999999999
28006,Toread/探路者,Toread/探路者,探路者,Toread,300005 CH EQUITY,54306838,帐篷/帐篷配件,763,209590.0
3306749,maxam/美加净,Maxam/美加净,美加净,Shanghai Jahwa,600315 CH EQUITY,50756001,护手霜,227,5007.6
29519,Septwolves/七匹狼,Septwolves/七匹狼,七匹狼,Septwolves,002029 CH EQUITY,54298752,高帮鞋,39,14345.0
29519,Septwolves/七匹狼,Septwolves/七匹狼,七匹狼,Septwolves,002029 CH EQUITY,54298751,男靴,54,16813.0
28006,Toread/探路者,Toread/探路者,探路者,Toread,300005 CH EQUITY,54306833,漂流/潜水/冲浪/航海,2,287.0
130259,Semir/森马,Semir/森马,森马,Semir,002563 CH EQUITY,50106412,人字拖,67,3353.5
130259,Semir/森马,Semir/森马,森马,Semir,002563 CH EQUITY,50106417,布鞋,389,36601.0
30850,Joyoung/九阳,Joyoung/九阳,九阳,Joyoung,002242 CH EQUITY,54298569,保险箱,0,0.0
29519,Septwolves/七匹狼,Septwolves/七匹狼,七匹狼,Septwolves,002029 CH EQUITY,56098003,钱包,284844,24913515.10000001
10858,TCL,TCL,TCL,TCL Group,000100 CH EQUITY,50934010,电热饭盒,0,0.0
30652,Midea/美的,Midea/美的,美的,Midea,000333 CH EQUITY,54294899,电热水壶,240368,25923243.0
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,54290398,衬衫,11607,478077.8
10858,TCL,TCL,TCL,TCL Group,000100 CH EQUITY,50928001,平板电视,18544,50795271.38
29462,Aokang/奥康,Aokang/奥康,奥康,Aokang,603001 CH EQUITY,54304880,运动风格,190,49882.0
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,50280001,披风/斗篷,208,16800.2
44618,REDDRAGONFLY/红蜻蜓,RED DRAGONFLY/红蜻蜓,红蜻蜓,Red Dragonfly,603116 CH EQUITY,56610048,商场同款,112,25318.0
29504,Meters Bonwe/美特斯邦威,Meters Bonwe/美特斯邦威,美特斯邦威,Metersbonwe,002269 CH EQUITY,54304820,单鞋,1490,166409.0
29504,Meters Bonwe/美特斯邦威,Meters Bonwe/美特斯邦威,美特斯邦威,Metersbonwe,002269 CH EQUITY,54304824,满帮鞋,0,0.0
29519,Septwolves/七匹狼,Septwolves/七匹狼,七匹狼,Septwolves,002029 CH EQUITY,53374010,商场专柜同款,494,148336.0
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,50025043,T恤,8501,288690.6000000001
33465,LABI BABY/拉比,LABI BABY/拉比,拉比,Labi,002762 CH EQUITY,50095357,毛衣/针织衫,417,58832.0
33465,LABI BABY/拉比,LABI BABY/拉比,拉比,Labi,002762 CH EQUITY,50095355,衬衫,1,220.0
119861624,HLA/海澜之家,HLA/海澜之家,海澜之家,Heilan,600398 CH EQUITY,53074001,低帮鞋,951,329698.0
8610368,天佑德,Tianyoude/天佑德,天佑德,Huzhu Barley Wine,002646 CH EQUITY,54308362,其他酒类,0,0.0
30116,CARTELO/卡帝乐鳄鱼,Cartelo/卡帝乐鳄鱼,卡帝乐鳄鱼,NanJi E-Commerce,002127 CH EQUITY,50102407,玻璃清洁工具,1,15.9
30641,Changhong/长虹,Changhong/长虹,长虹,Changhong,600839 CH EQUITY,50916002,大家电配件,4319,166805.07000000004
11016,Haier/海尔,Haier/海尔,海尔,Haier,600690 CH EQUITY,55826031,手写板,143,24167.0
9759195,双塔,双塔,双塔,Shuangta Food,002481 CH EQUITY,54308693,干货/特产,54243,1660153.4999999995
44618,REDDRAGONFLY/红蜻蜓,RED DRAGONFLY/红蜻蜓,红蜻蜓,Red Dragonfly,603116 CH EQUITY,50108590,婚鞋,3565,736880.0
75211622,DISCOVERY EXPEDITION,DISCOVERY EXPEDITION,DISCOVERY EXPEDITION,Toread,300005 CH EQUITY,54310992,男士斜挎包,129,20933.0
119861624,HLA/海澜之家,HLA/海澜之家,海澜之家,Heilan,600398 CH EQUITY,57576001,内搭,48891,8764698.0
21539928,Bravo/馨而乐,Bravo/馨而乐,馨而乐,Fuanna,002327 CH EQUITY,50096321,床上套件/四件套,1925,1056765.0
3798739,卡迪娜,KADINA/卡迪娜,卡迪娜,Harson Trading,603958 CH EQUITY,50034691,流苏靴,0,0.0
30835,Vatti/华帝,Vatti/华帝,华帝,Vatti,002035 CH EQUITY,50936022,电蒸锅,648,257904.0
230630760,kaiserdom/凯撒,KAISER/凯撒,凯撒,Kaiser,002425 CH EQUITY,54308788,进口酒,1314,262788.8
29976,曼妮芬,Maniform/曼妮芬,曼妮芬,Huijie,002763 CH EQUITY,54294581,商场同款,5772,1462847.0
27726,BBK/步步高,Better Life/步步高,步步高,Better Life,002251 CH EQUITY,50094905,点读机,2890,2523760.0
105625,Comix/齐心,Comix/齐心,齐心,Comix,002301 CH EQUITY,54298948,教学演示/展示告示用品,2677,32701.46
29976,曼妮芬,Maniform/曼妮芬,曼妮芬,Huijie,002763 CH EQUITY,54294586,淑女,557,103198.0
27985,Lafuma/乐飞叶,LAFUMA/乐飞叶,乐飞叶,Baoxiniao,002154 CH EQUITY,54310953,男士单肩包,13,4555.0
27985,Lafuma/乐飞叶,LAFUMA/乐飞叶,乐飞叶,Baoxiniao,002154 CH EQUITY,54310952,女士单肩包,12,4530.0
30844,SUPOR/苏泊尔,Supor/苏泊尔,苏泊尔,supor,002032 CH EQUITY,50026014,保鲜用品,4326,382462.0
30844,SUPOR/苏泊尔,Supor/苏泊尔,苏泊尔,supor,002032 CH EQUITY,50026016,杯子/水杯,89018,8811211.0
30844,SUPOR/苏泊尔,Supor/苏泊尔,苏泊尔,supor,002032 CH EQUITY,50026017,烹饪锅具,272980,44650086.099999994
30641,Changhong/长虹,Changhong/长虹,长虹,Changhong,600839 CH EQUITY,50916014,蒸汽刷/干洗刷,247,24843.0
48481339,Hodo/红豆,Hodo/红豆,红豆,Hongdo,600400 CH EQUITY,50024931,枕头/枕芯,5923,305274.0
30641,Changhong/长虹,Changhong/长虹,长虹,Changhong,600839 CH EQUITY,50916013,空气净化/氧吧,35,26054.0
107381,PLANDOO/帕兰朵,Plandoo/帕兰朵,帕兰朵,NanJi E-Commerce,002127 CH EQUITY,54986009,莫代尔内裤,309,20795.300000000003
3227274,浪莎,LangSha/浪莎,浪莎,Langsha,600137 CH EQUITY,55036010,保暖套装,51764,3715479.6999999993
29517,Saint Angelo/报喜鸟,SAINT ANGELO/报喜鸟,报喜鸟,Baoxiniao,002154 CH EQUITY,54288351,商务衬衫,810,442161.0
21929,HYUNDAI/现代,HYUNDAI/现代,现代,Konka,000016 CH EQUITY,54312977,其它厨房家电,26803,3791205.3
21929,HYUNDAI/现代,HYUNDAI/现代,现代,Konka,000016 CH EQUITY,54312973,酸奶机,0,0.0
21929,HYUNDAI/现代,HYUNDAI/现代,现代,Konka,000016 CH EQUITY,54312972,咖啡机,0,0.0
829108319,CAMICISSIMA/恺米切,CAMICISSIMA/恺米切,恺米切,Baoxiniao,002154 CH EQUITY,56318001,小领衬衫,525,335740.0
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,50932021,头部按摩机,20,9776.3
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,50932022,按摩披肩,25597,3530814.499999999
1137430080,Eastern gold Jade/东方金钰,Eastern Gold Jade/东方金钰,东方金钰,Eastern Gold Jade,600086 CH EQUITY,55830030,翡翠手镯,219,377675.0
3290337,六神,Liushen/六神,六神,Shanghai Jahwa,600315 CH EQUITY,50748002,清凉油,272,5438.1
30654,Royalstar/荣事达,Royalstar/荣事达,荣事达,Whirlpool China,600983 CH EQUITY,54298162,蒸汽刷/干洗刷,745,76317.0
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,55040012,月子食用品,327,8219.0
52914106,长城,GreatWall/长城,长城,Greatwall Tech,000066 CH EQUITY,50938013,电热毯,0,0.0
155313303,安琪,Angel/安琪,安琪,Angel Yeast,600298 CH EQUITY,50024909,婚庆用花,1969,118369.35
30641,Changhong/长虹,Changhong/长虹,长虹,Changhong,600839 CH EQUITY,54300066,干电池/充电电池/套装,1031,23806.359999999997
29504,Meters Bonwe/美特斯邦威,Meters Bonwe/美特斯邦威,美特斯邦威,Metersbonwe,002269 CH EQUITY,55730007,双肩背包,1373,146478.2
44618,REDDRAGONFLY/红蜻蜓,RED DRAGONFLY/红蜻蜓,红蜻蜓,Red Dragonfly,603116 CH EQUITY,54294361,铆钉包,48,7872.0
44618,REDDRAGONFLY/红蜻蜓,RED DRAGONFLY/红蜻蜓,红蜻蜓,Red Dragonfly,603116 CH EQUITY,54294360,链条包,65,16890.0
30652,Midea/美的,Midea/美的,美的,Midea,000333 CH EQUITY,50030204,集成吊顶,4065,592381.7
29976,曼妮芬,Maniform/曼妮芬,曼妮芬,Huijie,002763 CH EQUITY,55036010,保暖套装,817,151958.0
3798739,卡迪娜,KADINA/卡迪娜,卡迪娜,Harson Trading,603958 CH EQUITY,53944020,商场专柜同款,288,137962.0
29517,Saint Angelo/报喜鸟,SAINT ANGELO/报喜鸟,报喜鸟,Baoxiniao,002154 CH EQUITY,56514006,反季加厚羽绒,10,15043.0
44607,Harson/哈森,HARSON/哈森,哈森,Harson Trading,603958 CH EQUITY,54304834,平底单鞋,1283,499717.0
44607,Harson/哈森,HARSON/哈森,哈森,Harson Trading,603958 CH EQUITY,54304837,尖头单鞋,2375,1127753.0
1094640108,ChaCheer/洽洽,洽洽,洽洽,Qiaqia Food,002557 CH EQUITY,54308512,果脯蜜饯,24406,468263.7999999999
44607,Harson/哈森,HARSON/哈森,哈森,Harson Trading,603958 CH EQUITY,54304830,高跟鞋,2508,1269310.0
44607,Harson/哈森,HARSON/哈森,哈森,Harson Trading,603958 CH EQUITY,54304833,流苏靴,22,13178.0
44607,Harson/哈森,HARSON/哈森,哈森,Harson Trading,603958 CH EQUITY,54304832,坡跟单鞋,63,23087.0
11016,Haier/海尔,Haier/海尔,海尔,Haier,600690 CH EQUITY,54312962,电磁炉,873,146137.0
11016,Haier/海尔,Haier/海尔,海尔,Haier,600690 CH EQUITY,54312963,饮水机,3268,2142969.0
102482,Deer/德尔,DER/德尔,德尔,Der Future,002631 CH EQUITY,54312968,榨汁机,243,15837.0
11016,Haier/海尔,Haier/海尔,海尔,Haier,600690 CH EQUITY,54312967,搅拌/料理机,831,827227.0
11016,Haier/海尔,Haier/海尔,海尔,Haier,600690 CH EQUITY,54312965,电烤箱,256,1238844.0
102482,Deer/德尔,DER/德尔,德尔,Der Future,002631 CH EQUITY,54312960,电热/火锅,55,2145.0
8610368,天佑德,Tianyoude/天佑德,天佑德,Huzhu Barley Wine,002646 CH EQUITY,54292357,饮料/酒水/冲饮,226,38906.0
3472186,茶花,Chahua/茶花,茶花,Chahua,603615 CH EQUITY,51074001,鞋柜,5,1495.0
80875,富安娜,Fuanna/富安娜,富安娜,Fuanna,002327 CH EQUITY,52260002,羽绒被,955,2392179.0
45448,巴拉巴拉,BALABALA/巴拉巴拉,巴拉巴拉,Semir,002563 CH EQUITY,50300002,哈伦裤/灯笼裤,1369,176857.0
38262456,燕塘,燕塘,燕塘,Yantang Dairy,002732 CH EQUITY,54292454,奶制品,11944,625825.2
30835,Vatti/华帝,Vatti/华帝,华帝,Vatti,002035 CH EQUITY,54288863,电动牙刷,650,143090.0
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,55560013,打底裤,639406,19165843.300000004
29504,Meters Bonwe/美特斯邦威,Meters Bonwe/美特斯邦威,美特斯邦威,Metersbonwe,002269 CH EQUITY,52214001,登山鞋,944,142776.0
30835,Vatti/华帝,Vatti/华帝,华帝,Vatti,002035 CH EQUITY,54288865,冲牙器,1680,481080.0
30835,Vatti/华帝,Vatti/华帝,华帝,Vatti,002035 CH EQUITY,54288864,牙刷头,2,98.0
135284,Joeone/九牧王,Joeone/九牧王,九牧王,Joeone,601566 CH EQUITY,56554001,直筒牛仔裤,2316,621579.0
11161,Konka/康佳,Konka/康佳,康佳,Konka,000016 CH EQUITY,50922012,煮蛋器/蒸蛋器,12,3438.0
132188819,MAILYARD/美尔雅,MAILYARD/美尔雅,美尔雅,Hubei Mailyard,600107 CH EQUITY,56318001,小领衬衫,129,38165.0
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,55008020,儿童配饰,7553,144594.4999999999
80541,兰卓丽,Langerie/兰卓丽,兰卓丽,Huijie,002763 CH EQUITY,55006009,运动文胸,483,69477.0
45448,巴拉巴拉,BALABALA/巴拉巴拉,巴拉巴拉,Semir,002563 CH EQUITY,54678001,帆布鞋,3499,336121.0
616354956,SINE/信谊,SINE/信谊,信谊,Shanghai Pharmacy,601607 CH EQUITY,53382010,肠胃用药,607,9322.800000000001
30116,CARTELO/卡帝乐鳄鱼,Cartelo/卡帝乐鳄鱼,卡帝乐鳄鱼,NanJi E-Commerce,002127 CH EQUITY,51088001,水桶/脸盆,1,19.9
3577479,BY－HEALTH/汤臣倍健,By-health/汤臣倍健,汤臣倍健,By-health,300146 CH EQUITY,55604004,保健食品,279977,35865443.82999996
3296041,皇后,Queen/皇后,皇后,Shanghai Dragon,600630 CH EQUITY,55744003,毛巾/面巾,34,975.2
3296041,皇后,Queen/皇后,皇后,Shanghai Dragon,600630 CH EQUITY,55744004,毛巾浴巾面巾三件套,1,96.0
111494,全聚德,全聚德,全聚德,Quanjude,002186 CH EQUITY,55876025,熟食/凉菜/私房菜,29,3090.0
3296041,皇后,Queen/皇后,皇后,Shanghai Dragon,600630 CH EQUITY,55744006,浴裙/浴袍/浴衣,1,126.0
